dish_id,psnr,ssim,lpips,note
dish_1550707578,20.407085418701172,0.6907684803009033,0.46416687965393066,
dish_1550707638,20.671310424804688,0.6910276412963867,0.44114983081817627,
dish_1550707756,21.131654739379883,0.7659675478935242,0.4638398587703705,
dish_1550707850,16.773792266845703,0.682400107383728,0.5668478012084961,
dish_1550707914,20.62372589111328,0.7684454321861267,0.4558224678039551,
dish_1550707958,18.70775032043457,0.700527012348175,0.46638381481170654,
dish_1550707995,19.77889633178711,0.7402555346488953,0.4398816227912903,
dish_1550708152,14.785181045532227,0.6787329912185669,0.5915891528129578,
dish_1550708221,22.47568702697754,0.7929673790931702,0.4353972375392914,
dish_1550708280,18.189983367919922,0.7195537090301514,0.5399352312088013,
dish_1550708327,21.41598129272461,0.7705731987953186,0.4117494821548462,
dish_1550708366,19.677846908569336,0.7331686019897461,0.4397931694984436,
dish_1550708440,17.242950439453125,0.704745352268219,0.549026370048523,
dish_1550708487,20.471012115478516,0.770307183265686,0.44396695494651794,
dish_1550708556,20.344022750854492,0.7644870281219482,0.46172428131103516,
dish_1550708638,19.429706573486328,0.7415609955787659,0.46796560287475586,
dish_1550708702,20.30283546447754,0.7544136047363281,0.45262521505355835,
dish_1550708875,17.755245208740234,0.7108494639396667,0.48356735706329346,
dish_1550708945,18.01968765258789,0.7279037833213806,0.4955846667289734,
dish_1550708985,18.964906692504883,0.7014497518539429,0.4759170413017273,
dish_1550709028,21.109468460083008,0.7331182956695557,0.4109950065612793,
dish_1550709129,20.270124435424805,0.7228163480758667,0.420796275138855,
dish_1550710177,15.882205963134766,0.6840506792068481,0.6027286052703857,
dish_1550710207,18.744855880737305,0.7328789234161377,0.500797688961029,
dish_1550710279,22.068477630615234,0.7920649647712708,0.43981391191482544,
dish_1550710318,21.31670570373535,0.7810790538787842,0.42005401849746704,
dish_1550710342,21.29897689819336,0.7508861422538757,0.4471914768218994,
dish_1550710402,20.195419311523438,0.7629392147064209,0.4652540981769562,
dish_1550710448,21.213571548461914,0.7736716270446777,0.44583794474601746,
dish_1550710507,19.443300247192383,0.7600294947624207,0.4775674343109131,
